Total Word Count - Unique Word Count : (184384, 49)
explode : (1, 'vb')
lawless : (1, 'np')
belligerent : (1, 'jj')
spider : (1, 'nn')
scratchy : (1, 'jj')
hildy : (1, 'np')
weissman : (1, 'np')
projection : (1, 'nn')
christopher : (1, 'np')
hewett : (1, 'np')
conlow : (1, 'np')
matlowsky : (1, 'np')
shelley : (1, 'np')
tantalizingly : (1, 'rb')
sifted : (1, 'vbd')
ambling : (1, 'vbg')
whispering : (1, 'vbg')
berman's : (1, 'np$')
outdo : (1, 'vb')
hamming : (1, 'nn')
charley's : (1, 'np$')
voluminous : (1, 'jj')
gowns : (1, 'nns')
ashmolean : (1, 'jj-tl')
sultry : (1, 'jj')
fantasia : (1, 'nn')
monologist : (1, 'nn')
sparrow-size : (1, 'nn')
suitably : (1, 'ql')
perky : (1, 'jj')
melisande : (1, 'np')
congdon : (1, 'np')
knill's : (1, 'np$')
tahse's : (1, 'np$')
weidman : (1, 'np')
bock : (1, 'np')
harnick : (1, 'np')
gennaro : (1, 'np')
eckart : (1, 'np')
pulitzer : (1, 'np-tl')
evoke : (1, 'vb')
lance : (1, 'nn')
bosley : (1, 'np')
amazed : (1, 'vbn')
distraught : (1, 'jj')
chieftain : (1, 'nn')
lipson : (1, 'np')
shirley's : (1, 'np$')
hurrying : (1, 'vbg')
jen : (1, 'np')
thea : (1, 'np')
zeme : (1, 'np-tl')
dora : (1, 'np')
floyd : (1, 'np')
cop : (1, 'nn')
promoted : (1, 'vbn')
novelties : (1, 'nns')
fugual : (1, 'jj')
poker : (1, 'nn-tl')
tuneful : (1, 'jj')
ward-heelers : (1, 'nns')
tin : (1, 'nn-tl')
floyd's : (1, 'np$')
penthouse : (1, 'nn')
frolic : (1, 'nn')
hackneyed : (1, 'jj')
routines : (1, 'nns')
laguardia's : (1, 'np$')
multi-lingual : (1, 'jj')
folk-dance : (1, 'nn')
tahse : (1, 'np')
stager : (1, 'nn')
road-show : (1, 'nn')
obtrusiveness : (1, 'nn')
wondered : (1, 'vbn')
distraction : (1, 'nn')
hereabouts : (1, 'rb')
loew's : (1, 'np$-tl')
mgm : (1, 'nn')
pasternak : (1, 'np')
levin : (1, 'np')
screenplay : (1, 'nn')
upright : (1, 'jj')
yalies : (1, 'nps')
disqualify : (1, 'vb')
objectivity : (1, 'nn')
collegians : (1, 'nns')
vexes : (1, 'vbz')
healthily : (1, 'rb')
profess : (1, 'vb')
whipping : (1, 'vbg')
hilariously : (1, 'rb')
impromptu : (1, 'jj')
plunge : (1, 'nn')
nightclub : (1, 'nn')
mermaid : (1, 'nn')
dolores : (1, 'np')
believable : (1, 'jj')
paula : (1, 'np')
prentiss' : (1, 'np$')
unstilted : (1, 'jj')
hutton : (1, 'np')
gorshin : (1, 'np')
yvette : (1, 'np')
mimieux : (1, 'np')
despoilers : (1, 'nns')
fracases : (1, 'nns')
biting : (1, 'vbg')
springtime : (1, 'nn')
open-minded : (1, 'jj')
sensibility : (1, 'nn')
quicksilver : (1, 'nn')
editorship : (1, 'nn')
kronenberger : (1, 'np')
admirably : (1, 'rb')
james's : (1, 'np$')
felicities : (1, 'nns')
henry's : (1, 'np$')
subtly : (1, 'rb')
elegantly : (1, 'rb')
intricate : (1, 'jj')
castles : (1, 'nns')
forthright : (1, 'jj')
grown-up : (1, 'jj')
unpatronizing : (1, 'jj')
magnanimity : (1, 'nn')
whitehead's : (1, 'np$')
aridity : (1, 'nn')
dogmatism : (1, 'nn')
differing : (1, 'vbg')
opprobrium : (1, 'nn')
well-meaning : (1, 'jj')
simpler : (1, 'jjr')
josiah : (1, 'np')
differed : (1, 'vbd')
yours : (1, 'pp$$')
importantly : (1, 'rb')
santayana's : (1, 'np$')
reject : (1, 'vb')
platonism : (1, 'np')
squealed : (1, 'vbn')
imperturbable : (1, 'jj')
religions : (1, 'nns')
fronting : (1, 'vbg')
diverse : (1, 'jj')
jocular : (1, 'jj')
hint : (1, 'nn')
prophet : (1, 'nn')
polemics : (1, 'nns')
recriminations : (1, 'nns')
polemic : (1, 'nn')
singly : (1, 'rb')
impersonally : (1, 'rb')
truer : (1, 'jjr')
displace : (1, 'vb')
numbering : (1, 'vbg')
schoolboy : (1, 'nn')
primitive-eclogue : (1, 'nn')
graffiti : (1, 'nns')
scratched : (1, 'vbn')
cave : (1, 'nn')
yorker : (1, 'np-tl')
unstrung : (1, 'vbn')
necklace : (1, 'nn')
thread : (1, 'nn')
cunningly : (1, 'rb')
inserted : (1, 'vbn')
unifying : (1, 'vbg')
sadly : (1, 'rb')
word-games : (1, 'nns')
insomniacs : (1, 'nns')
hospitalized : (1, 'vbn')
p's : (1, 'nn')
palindromes : (1, 'nns')
paraphrases : (1, 'nns')
parodies : (1, 'nns')
trivia : (1, 'nns-tl')
arbitrary : (1, 'jj')
alphabetical : (1, 'jj')
slumber : (1, 'nn')
hairshirt : (1, 'nn')
asceticism : (1, 'nn')
scholarly : (1, 'jj')
monographs : (1, 'nns')
ear-muffs : (1, 'nns-tl')
vocabularianism : (1, 'nn-tl')
curative : (1, 'jj')
potions : (1, 'nns')
metaphor : (1, 'nn')
malapropism : (1, 'nn')
gobbledygook : (1, 'nn')
paean : (1, 'nn')
herald : (1, 'nn-tl')
exaggerating : (1, 'vbg')
ballyhooey : (1, 'nn')
kooks : (1, 'nps')
crumble : (1, 'vb-tl')
amusingly : (1, 'ql')
sneaky : (1, 'jj')
announcers : (1, 'nns')
homogenize : (1, 'vb')
radio-tv : (1, 'nn')
veritable : (1, 'jj')
waking : (1, 'vbg')
semi-serious : (1, 'jj')
noteworthy : (1, 'jj')
keenly : (1, 'ql')
little-known : (1, 'jj')
wister : (1, 'np')
virginian : (1, 'np-tl')
gazer : (1, 'nn')
superimposed : (1, 'vbn')
shadings : (1, 'nns')
mildly : (1, 'ql')
epigrammatic : (1, 'jj')
glean : (1, 'vb')
nectareous : (1, 'jj')
essences : (1, 'nns')
bang-sashes : (1, 'nns')
banged : (1, 'vbd')
sash : (1, 'nn')
sleep : (1, 'nn')
reassuringly : (1, 'rb')
indebted : (1, 'jj')
artistically : (1, 'rb')
surrealist : (1, 'jj')
salvador : (1, 'np')
dali : (1, 'np')
conceived : (1, 'vbd')
viscera : (1, 'nns')
protoplasmic : (1, 'jj')
pen-and-ink : (1, 'nn')
unimpaired : (1, 'jj')
unaffected : (1, 'jj')
humanness : (1, 'nn')
paragraph : (1, 'nn')
puzzler : (1, 'nn')
exposing : (1, 'vbg')
shams : (1, 'nns')
self-deceptions : (1, 'nns')
blimp : (1, 'np')
tuc : (1, 'nn')
acquainted : (1, 'vbn')
robe : (1, 'nn')
corrosion : (1, 'nn')
wield : (1, 'vb')
piecemeal : (1, 'jj')
nightmarish : (1, 'jj')
self-confident : (1, 'jj')
jovian : (1, 'jj')
stupidities : (1, 'nns')
outrage : (1, 'vb')
confucius : (1, 'np')
lunchtime : (1, 'nn')
capably : (1, 'ql')
sardonic : (1, 'jj')
mccarthy : (1, 'np')
eden : (1, 'np')
relented : (1, 'vbn')
churchill's : (1, 'np$')
hillary : (1, 'np')
tensing : (1, 'np')
everest : (1, 'np')
matsu : (1, 'np')
accolade : (1, 'nn')
insubstantial : (1, 'jj')
puny : (1, 'jj')
tyrannical : (1, 'jj')
caricaturist : (1, 'nn')
mortals : (1, 'nns')
vices : (1, 'nns')
moderately : (1, 'ql')
captions : (1, 'nns')
epigrams : (1, 'nns')
slicker : (1, 'nn')
lebensraum : (1, 'nn')
allegory : (1, 'nn')
burman's : (1, 'np$')
rat : (1, 'nn')
despots : (1, 'nns')
gullible : (1, 'jj')
doc : (1, 'np')
raccoon : (1, 'np')
vegetarian : (1, 'nn')
posing : (1, 'vbg')
fifty-cent : (1, 'jj')
populace : (1, 'nn')
rats : (1, 'nns')
extermination : (1, 'nn')
bullies : (1, 'nns')
fable : (1, 'nn')
decadent : (1, 'jj')
themes : (1, 'nns')
laureate : (1, 'nn')
dialect : (1, 'nn')
joel : (1, 'np')
remus : (1, 'np')
tsarism : (1, 'np')
scrupulous : (1, 'jj')
readable : (1, 'jj')
possesses : (1, 'vbz')
uncommonly : (1, 'ql')
appraisals : (1, 'nns')
revolutions : (1, 'nns')
pessimistic : (1, 'jj')
mitigating : (1, 'vbg')
circumstance : (1, 'nn')
sweepingly : (1, 'rb')
disloyal : (1, 'jj')
appeasing : (1, 'vbg')
persisted : (1, 'vbd')
alger : (1, 'np')
hiss : (1, 'np')
subsequently : (1, 'rb')
dexter : (1, 'np')
implicated : (1, 'vbn')
f.b.i. : (1, 'np')
architects : (1, 'nns')
policed : (1, 'vbn')
possessed : (1, 'vbd')
inexperience : (1, 'nn')
childish : (1, 'jj')
settlements : (1, 'nns')
treason : (1, 'nn')
dashed : (1, 'vbn-hl')
unshakeable : (1, 'jj')
achieving : (1, 'vbg')
objectives : (1, 'nns')
enemy's : (1, 'nn$')
disadvantages : (1, 'nns')
complications : (1, 'nns')
negotiated : (1, 'vbn')
shocking : (1, 'jj')
anti-nazi : (1, 'jj')
eliminated : (1, 'vbd')
vain : (1, 'jj')
inexcusable : (1, 'jj')
ignorance : (1, 'nn')
purges : (1, 'nns')
baltic : (1, 'np-tl')
roosevelt's : (1, 'np$')
puerile : (1, 'jj')
persuasive : (1, 'jj')
f.d.r. : (1, 'np')
preconceptions : (1, 'nns')
wistful : (1, 'jj')
sketch : (1, 'nn')
glancing : (1, 'vbg')
instalments : (1, 'nns')
tsar : (1, 'np')
seizure : (1, 'nn')
bolsheviks : (1, 'nps')
warped : (1, 'vbn')
defeating : (1, 'vbg')
debunking : (1, 'vbg')
plebian : (1, 'jj-hl')
exemplify : (1, 'vb')
characterizations : (1, 'nns')
plebeian : (1, 'jj')
autocrats : (1, 'nns')
collaborator : (1, 'nn')
subjugation : (1, 'nn')
oppression : (1, 'nn')
moustache : (1, 'nn')
truant : (1, 'jj')
forehead : (1, 'nn')
tirades : (1, 'nns')
sulky : (1, 'jj')
silences : (1, 'nns')
orations : (1, 'nns')
stare : (1, 'nn')
prejudices : (1, 'nns')
cynicism : (1, 'nn')
amorality : (1, 'nn')
calculating : (1, 'vbg')
dissimulation : (1, 'nn')
resolute : (1, 'jj')
rouse : (1, 'vb')
fever : (1, 'nn')
jagged : (1, 'jj')
potsdam : (1, 'np-tl')
misplacements : (1, 'nns')
baffling : (1, 'jj')
riddle : (1, 'nn')
authorship : (1, 'nn')
yugoslavia : (1, 'np')
portray : (1, 'vb')
prescribe : (1, 'vb')
soviet-western : (1, 'jj')
first-rate : (1, 'jj')
narrator : (1, 'nn')
unrest : (1, 'nn')
lightened : (1, 'vbn')
eire : (1, 'np')
fist-fighting : (1, 'nn')
romancing : (1, 'vbg')
mcenroe's : (1, 'np$')
walsh's : (1, 'np$')
superlative : (1, 'jj')
roe : (1, 'np')
bullying : (1, 'vbg')
fists : (1, 'nns')
enright's : (1, 'np$')
courting : (1, 'nn')
mettlesome : (1, 'jj')
impeded : (1, 'vbn')
marries : (1, 'vbz')
knockdown : (1, 'nn')
scraps : (1, 'nns')
mikeen : (1, 'np')
soft-shoe : (1, 'nn')
improviser : (1, 'nn')
limbs : (1, 'nns')
torso : (1, 'nn')
matchmaking : (1, 'nn')
incidental : (1, 'jj')
matrimony : (1, 'nn')
lund : (1, 'np')
impersonates : (1, 'vbz')
graced : (1, 'vbn')
ex-prize : (1, 'nn')
fagan : (1, 'np')
exhibits : (1, 'vbz')
dross : (1, 'nn')
unlamented : (1, 'jj')
biddies : (1, 'nns')
carney : (1, 'np')
sibly : (1, 'np')
bowan : (1, 'np')
shelf : (1, 'nn')
malevolence : (1, 'nn')
bosco : (1, 'np')
roars : (1, 'vbz')
sneers : (1, 'vbz')
intimidate : (1, 'vb')
brigadoon : (1, 'np')
ballads : (1, 'nns')
linger : (1, 'vb')
catchy : (1, 'jj')
sez : (1, 'vbz-tl')
nordstrom : (1, 'np')
toomey : (1, 'np')
touching : (1, 'vbg')
authentically : (1, 'rb')
limber : (1, 'jj')
lasses : (1, 'nns')
whirl : (1, 'vb')
glide : (1, 'vb')
quickstep : (1, 'vb')
cole's : (1, 'np$')
kilts : (1, 'nns')
rouben : (1, 'np')
ter-arutunian : (1, 'np')
scrim : (1, 'nn')
cole : (1, 'np')
theatergoers : (1, 'nns')
lovable : (1, 'jj')
joyously : (1, 'rb')
joshua : (1, 'np')
heart-warming : (1, 'jj')
marcel : (1, 'np')
marseilles : (1, 'np')
raimu : (1, 'np')
askance : (1, 'rb')
english-dialogue : (1, 'jj')
pagnol : (1, 'np')
partial : (1, 'jj')
digging : (1, 'vbg')
fifteen-minute : (1, 'jj')
afternoon's : (1, 'nn$')
forego : (1, 'vb')
pleasures : (1, 'nns')
rounding : (1, 'vbg')
lucid : (1, 'jj')
sounding : (1, 'jj')
ponderous : (1, 'jj')
sprinted : (1, 'vbd')
evenly : (1, 'rb')
franck : (1, 'np')
symphonic : (1, 'jj')
psyche : (1, 'np')
lush : (1, 'jj')
sweet-sounding : (1, 'jj')
chromatic : (1, 'jj')
cloying : (1, 'vbg')
resisted : (1, 'vbd')
over-emphasize : (1, 'vb')
whine : (1, 'vb')
zadel : (1, 'np')
skolovsky's : (1, 'np$')
tonally : (1, 'rb')
non-sentimental : (1, 'jj')
ultra-efficient : (1, 'jj')
technician : (1, 'nn')
boot : (1, 'vb')
colorless : (1, 'jj')
attributes : (1, 'nns')
non-romantic : (1, 'jj')
tonal : (1, 'jj')
nuance : (1, 'nn')
lopatnikoff's : (1, 'np$')
salute : (1, 'nn')
workmanlike : (1, 'jj')
methodical : (1, 'jj')
featureless : (1, 'jj')
gioconda : (1, 'np')
singer's : (1, 'nn$')
fan's : (1, 'nn$')
ponchielli : (1, 'np')
creaks : (1, 'vbz')
decaying : (1, 'vbg')
pre-historic : (1, 'jj')
sloppy : (1, 'jj')
goodies : (1, 'nns')
barnaba : (1, 'np')
wicked : (1, 'jj')
deeds : (1, 'nns')
anselmo : (1, 'np')
colzani : (1, 'np')
villain : (1, 'nn')
legato : (1, 'nn')
smoothness : (1, 'nn')
oily : (1, 'jj')
regina : (1, 'np')
cesare : (1, 'np')
mignon : (1, 'np')
cieca : (1, 'fw-nn-tl')
enzo : (1, 'np')
holdovers : (1, 'nns')
fausto : (1, 'np')
cleva : (1, 'np')
pit : (1, 'nn')
madrigaling : (1, 'nn')
consort : (1, 'np')
vanguard : (1, 'nn-tl')
masterpieces : (1, 'nns-tl')
bg : (1, 'np')
609 : (1, 'cd')
bgs : (1, 'nn')
5031 : (1, 'cd')
sixteenth : (1, 'od')
basso : (1, 'fw-nn')
continuo : (1, 'fw-jj')
traditions : (1, 'nns')
cromwellian : (1, 'jj')
interregnum : (1, 'nn')
choruses : (1, 'nns')
catches : (1, 'nns')
glees : (1, 'nns')
obliterate : (1, 'vb')
traces : (1, 'nns')
latter-day : (1, 'nn')
troupe : (1, 'nn')
tomkins : (1, 'np')
jannequin's : (1, 'np$')
equivalents : (1, 'nns')
tarantara : (1, 'uh')
rum-tum-tum : (1, 'uh')
boom-boom-boom : (1, 'uh')
lassus : (1, 'np')
sensual : (1, 'jj')
marenzio : (1, 'np')
monteverdi : (1, 'np')
gesualdo : (1, 'np')
musicality : (1, 'nn')
infectious : (1, 'jj')
look-see : (1, 'nn')
chronologically : (1, 'rb')
texts : (1, 'nns')
dancelike : (1, 'jj')
rameau : (1, 'np')
nonmusical : (1, 'jj')
keen : (1, 'jj')
editions : (1, 'nns-tl')
boite : (1, 'fw-nn-tl')
out-of-the-way : (1, 'jj')
occupies : (1, 'vbz')
sonates : (1, 'fw-nns-tl')
royaux : (1, 'fw-jj-tl')
occupy : (1, 'vb')
disks : (1, 'nns')
ld056 : (1, 'cd')
ld060 : (1, 'nn')
workmanship : (1, 'nn')
gemlike : (1, 'jj')
nos. : (1, 'nns')
sultane : (1, 'fw-nn-tl')
l'astree : (1, 'fw-at+np-tl')
l'imperiale : (1, 'fw-at+np-tl')
elaborately : (1, 'rb')
lesser-known : (1, 'jj')
contemporaries : (1, 'nns')
disk : (1, 'nn')
siecle : (1, 'fw-nn-tl')
060 : (1, 'cd')
jean-marie : (1, 'np')
leclair : (1, 'np')
bodin : (1, 'np')
beismortier : (1, 'np')
corrette : (1, 'np')
mondonville : (1, 'np')
steinkerque : (1, 'np')
brevity : (1, 'nn')
refined : (1, 'vbn')
mid-century : (1, 'nn')
elegances : (1, 'nns')
fashionable : (1, 'jj')
rameau's : (1, 'np$')
sextuor : (1, 'fw-nn-tl')
l'orchestre : (1, 'fw-at+nn-tl')
chambre : (1, 'fw-nn-tl')
menet : (1, 'np')
046 : (1, 'cd')
harpsichord : (1, 'nn')
evocative : (1, 'jj')
maitres : (1, 'fw-nns-tl')
allemands : (1, 'fw-jj-tl')
des : (1, 'fw-in+at-t')
17e : (1, 'fw-od-tl')
siecles : (1, 'fw-nns-tl')
pachelbel : (1, 'np')
buxtehude : (1, 'np')
rosenmueller : (1, 'np')
telemann : (1, 'np')
sylvie : (1, 'np-tl')
spycket : (1, 'np-tl')
035 : (1, 'cd')
bach : (1, 'np')
haydn : (1, 'np')
giuseppe : (1, 'np')
sammartini : (1, 'np')
comenico : (1, 'np')
dragonetti : (1, 'np')
janitsch : (1, 'np')
anabel : (1, 'np')
brieff : (1, 'np')
flutist : (1, 'nn')
josef : (1, 'np')
oboist : (1, 'nn')
harpsichordist : (1, 'nn')
vacuous : (1, 'jj')
twentieth-century : (1, 'nn')
dissonances : (1, 'nns')
boulez : (1, 'np')
light-weight : (1, 'jj')
tiresome : (1, 'jj')
variable : (1, 'jj')
ellie : (1, 'np')
folksongs : (1, 'nns')
duets : (1, 'nns')
dvorak : (1, 'np')
canteloube : (1, 'np')
copland : (1, 'np')
pleasingly : (1, 'ql')
essentials : (1, 'nns')
one-act : (1, 'nn')
uneducated : (1, 'jj')
newlywed : (1, 'nn')
boismassif : (1, 'np')
librettists : (1, 'nns')
chuckle : (1, 'vb')
rationalist : (1, 'jj')
salon : (1, 'nn')
neo-classicism : (1, 'nn')
cleverness : (1, 'nn')
bawdy : (1, 'jj')
mawkish : (1, 'jj')
tread : (1, 'vb')
extremes : (1, 'nns')
saunders : (1, 'np')
inexperienced : (1, 'jj')
benita : (1, 'np')
valente : (1, 'np')
parella : (1, 'np')
tutor : (1, 'nn')
tutoring : (1, 'nn')
darius : (1, 'np')
milhaud : (1, 'np')
libretto : (1, 'nn')
cocteau : (1, 'np')
guignol : (1, 'np-tl')
unrecognized : (1, 'jj')
milhaud's : (1, 'np$')
churns : (1, 'vbz')
ditties : (1, 'nns')
lumbering : (1, 'vbg')
satiric : (1, 'jj')
orchestration : (1, 'nn')
5,500 : (1, 'cd')
flattered : (1, 'vbd')
chubby : (1, 'jj')
plump : (1, 'jj')
attentive : (1, 'jj')
applauded : (1, 'vbd')
chord : (1, 'nn')
way-out : (1, 'jj')
jazzmen : (1, 'nns')
smiling : (1, 'vbg-tl')
wander : (1, 'vb-tl')
puttin' : (1, 'vbg-tl')
ritz : (1, 'np')
showmen : (1, 'nns')
evidences : (1, 'nns')
pique : (1, 'nn')
underway : (1, 'rb')
mort : (1, 'np')
lindsey's : (1, 'np$')
30-piece : (1, 'jj')
wedged : (1, 'vbn')
short-skirted : (1, 'jj')
flapped : (1, 'vbd')
bouffant : (1, 'jj')
coiffure : (1, 'nn')
combed : (1, 'vbn')
encroaching : (1, 'vbg')
photographer : (1, 'nn')
dared : (1, 'vbd')
throne : (1, 'nn')
unbidden : (1, 'jj')
unsheathe : (1, 'vb')
lenses : (1, 'nns')
mixers : (1, 'nns')
overheard : (1, 'vbn')
rescuing : (1, 'vbg')
wind-blown : (1, 'jj')
trundling : (1, 'vbg')
microphones : (1, 'nns')
horribly : (1, 'ql')
over-arranged : (1, 'jj')
shine : (1, 'nn-tl')
shatteringly : (1, 'ql')
picayune : (1, 'jj')
striving : (1, 'vbg')
haunches : (1, 'nns')
rewarded : (1, 'vbn')
rockabye : (1, 'uh-tl')
crying : (1, 'vbg')
encores : (1, 'nns')
throng : (1, 'nn')
6:35 : (1, 'cd')
nigh : (1, 'rb')
deprived : (1, 'vbn')
peals : (1, 'nns')
thunder : (1, 'nn')
aggregation : (1, 'nn')
basie : (1, 'np')
infected : (1, 'vbn')
aggregations : (1, 'nns')
delicacy : (1, 'nn')
brookmeyer's : (1, 'np$')
django's : (1, 'np$-tl')
carrots : (1, 'nns-tl')
mulligan : (1, 'np')
messengers : (1, 'nns-tl')
generate : (1, 'vb')
glimpses : (1, 'nns')
timid : (1, 'jj')
mellowed : (1, 'vbn')
budieshein : (1, 'np')
warner : (1, 'np')
stack : (1, 'np')
saves : (1, 'vbz')
unenviable : (1, 'jj')
late-comers : (1, 'nns')
accompanists : (1, 'nns')
minns : (1, 'np')
vocalist : (1, 'nn')
oldies : (1, 'nns')
hard-hearted : (1, 'jj-tl')
vamp : (1, 'nn-tl')
frosted : (1, 'vbd')
getz's : (1, 'np$')
baubles : (1, 'nns-tl')
bangles : (1, 'nns-tl')
ballards : (1, 'nns')
getz : (1, 'np')
categorize : (1, 'vb')
scintillating : (1, 'vbg')
restating : (1, 'vbg')
improvising : (1, 'nn')
sticking : (1, 'vbg')
vibes : (1, 'nns')
shearing's : (1, 'np$')
bongo : (1, 'nn')
drummer : (1, 'nn')
mambo : (1, 'np')
easy-going : (1, 'jj')
newport's : (1, 'np$')
relaxing : (1, 'vbg')
narrated : (1, 'vbn')
monterey : (1, 'np')
hour-long : (1, 'jj')
ferguson : (1, 'np')
hendricks' : (1, 'np$')
slaves : (1, 'nns')
indies : (1, 'nps')
preacher-singer : (1, 'nn')
gospel-singer : (1, 'nn')
slave : (1, 'nn')
auctioneer's : (1, 'nn$')
field-hands' : (1, 'nns$')
lullaby : (1, 'nn')
drumming : (1, 'vbg')
batterie : (1, 'nn')
babatunde : (1, 'np')
olatunji : (1, 'np')
konga : (1, 'nn')
resounding : (1, 'vbg')
slapping : (1, 'vbg')
sensations : (1, 'nns')
pony : (1, 'nn-tl')
poindexter : (1, 'np')
witherspoon : (1, 'np')
isaacs : (1, 'np-tl')
schubert's : (1, 'np$')
emil : (1, 'np')
expansiveness : (1, 'nn')
chorale : (1, 'np')
shanties : (1, 'nns-tl')
ensue : (1, 'vb')
chanter : (1, 'nn')
shanty : (1, 'nn')
chantier : (1, 'fw-nn')
meanings : (1, 'nns')
boat-yard : (1, 'nn')
agreeable : (1, 'jj')
ettore : (1, 'np')
bastianini : (1, 'np')
alwin : (1, 'np')
nikolais : (1, 'np')
hultberg : (1, 'np')
visage : (1, 'nn')
beckons : (1, 'vbz')
lion's : (1, 'nn$')
conceiving : (1, 'vbg')
executing : (1, 'vbg')
instructive : (1, 'jj')
catalogues : (1, 'nns')
modern-dance : (1, 'nn')
realm : (1, 'nn')
transposed : (1, 'vbn')
organic : (1, 'jj')
consciously : (1, 'rb')
mindful : (1, 'jj')
esthetics : (1, 'nn')
slavish : (1, 'jj')
accents : (1, 'nns')
phrasings : (1, 'nns')
contours : (1, 'nns')
deals : (1, 'vbz')
satirical : (1, 'jj')
spoof : (1, 'nn')
tamiris-daniel : (1, 'np-tl')
nagrin's : (1, 'np$')
sprightly : (1, 'jj')
imaginative : (1, 'jj')
diversions : (1, 'nns')
toccata : (1, 'nn-tl')
refreshingly : (1, 'rb')
underplayed : (1, 'vbn')
rock'n'roll : (1, 'nn')
idiosyncrasies : (1, 'nns')
anybody's : (1, 'pn$')
laugh : (1, 'nn')
diverting : (1, 'vbg')
bother : (1, 'vb')
menacing : (1, 'vbg')
tetrameron : (1, 'np')
marion : (1, 'np')
seven-concert : (1, 'jj')
2,800 : (1, 'cd')
subscription : (1, 'nn')
westchester : (1, 'np-tl')
triumphant : (1, 'jj')
emperor : (1, 'nn-tl')
sonorities : (1, 'nns')
introspective : (1, 'jj')
filigree : (1, 'nn')
laced : (1, 'vbd')
rondo : (1, 'fw-nn-tl')
chopin : (1, 'np')
nocturne : (1, 'nn-tl')
accompanist : (1, 'nn')
leonore : (1, 'np-tl')
responsively : (1, 'rb')
hallmarks : (1, 'nns')
oistrakh : (1, 'np')
gershwins' : (1, 'nps$')
static : (1, 'jj')
1929 : (1, 'cd')
retrieved : (1, 'vbn')
treasure : (1, 'nn-tl')
gershwins : (1, 'nps')
rodgers' : (1, 'np$')
obscurity : (1, 'nn')
bagley : (1, 'np')
mcwhinney : (1, 'np')
disappeared : (1, 'vbd')
delightfully : (1, 'rb')
revisited : (1, 'vbn-tl')
spruce : (1, 'nn-tl')
505 : (1, 'cd-tl')
impudent : (1, 'jj')
garrick : (1, 'np-tl')
gaieties : (1, 'nns-tl')
dorothy : (1, 'np')
loudon's : (1, 'np$')
attractions : (1, 'nns')
roxy : (1, 'np-tl')
incisive : (1, 'jj')
delivers : (1, 'vbz')
blush : (1, 'vb-tl')
inventive : (1, 'jj')
elicited : (1, 'vbn')
plaintive : (1, 'jj')
earnestness : (1, 'nn')
loesser's : (1, 'np$')
vallee : (1, 'np')
billing : (1, 'nn')
parody : (1, 'nn')
anthems : (1, 'nns')
whisked : (1, 'vbn')
expressive : (1, 'jj')
yip : (1, 'nn')
lyricist : (1, 'nn')
lyriist : (1, 'nn')
sparkles : (1, 'vbz')
full-bodied : (1, 'jj')
weede : (1, 'np')
mimi : (1, 'np')
benzell : (1, 'np')
rall : (1, 'np')
herman's : (1, 'np$')
picon : (1, 'np')
tunefulness : (1, 'nn')
idioms : (1, 'nns')
content : (1, 'jj')
sail : (1, 'vb-tl')
wao : (1, 'np-tl')
swao : (1, 'nn')
cruise : (1, 'nn')
cut-to-a-familiar-pattern : (1, 'jj')
stritch : (1, 'np')
huskiness : (1, 'nn')
belts : (1, 'vbz')
cranes : (1, 'nns-tl')
block-buster : (1, 'nn')
artkino : (1, 'np')
cameo : (1, 'nn-tl')
gorky : (1, 'np-tl')
respectable : (1, 'jj')
middle-sized : (1, 'jj')
pictorial : (1, 'jj')
conquerors : (1, 'nns')
compassionately : (1, 'rb')
peers : (1, 'vbz')
smitten : (1, 'vbn')
conflict's : (1, 'nn$')
hinges : (1, 'vbz')
romance : (1, 'nn')
tenderly : (1, 'rb')
tediously : (1, 'rb')
rivets : (1, 'vbz')
uniformed : (1, 'jj')
titanic : (1, 'jj-tl')
marital : (1, 'jj')
discord : (1, 'nn')
dilettante : (1, 'nn')
yakov : (1, 'np')
segal's : (1, 'np$')
stirringly : (1, 'rb')
crouching : (1, 'vbg')
high-up : (1, 'jj')
straggle : (1, 'vb')
dotting : (1, 'vbg')
cobblestone : (1, 'nn')
dutton : (1, 'np')
a5 : (1, 'nns')
haunting : (1, 'jj')
highlands : (1, 'nns-tl')
raine : (1, 'np')
mystic : (1, 'jj')
conveys : (1, 'vbz')
long-vanished : (1, 'jj')
sea-village : (1, 'nn')
skye : (1, 'np')
single-lane : (1, 'nn')
stags : (1, 'nns')
greylag : (1, 'np')
geese : (1, 'nns')
swans : (1, 'nns')
dolphins : (1, 'nns')
porpoises : (1, 'nns')
recounts : (1, 'vbz')
furnishing : (1, 'nn')
beach-drift : (1, 'nn')
travelled : (1, 'vbd')
species : (1, 'nn')
tigris : (1, 'np')
marshes : (1, 'nns')
compliment : (1, 'nn')
catalogued : (1, 'vbn')
frightened : (1, 'vbn')
cub's : (1, 'nn$')
iraq : (1, 'np')
curled : (1, 'vbn')
affectionate : (1, 'jj')
habits : (1, 'nns')
nip : (1, 'vb')
lobes : (1, 'nns')
unsuspecting : (1, 'jj')
needle-sharp : (1, 'jj')
systematically : (1, 'rb')
ransack : (1, 'vb')
marbles : (1, 'nns')
invent : (1, 'vb')
curiosity : (1, 'nn')
elan : (1, 'nn')
explored : (1, 'vbd')
inch : (1, 'nn')
burn : (1, 'nn')
stranding : (1, 'vbg')
seventy-foot : (1, 'jj')
